"FileName","FullPath","RootCategory","ProbableRole","SizeBytes","LastWrite"
"System.Web.Razor.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Web.Razor.dll","client","unknown","254976","2026-02-05 21:43"
"System.Web.RegularExpressions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Web.RegularExpressions.dll","client","unknown","11776","2026-02-05 21:43"
"System.Web.Routing.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Web.Routing.dll","client","unknown","12288","2026-02-05 21:43"
"System.Web.Services.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Web.Services.dll","client","unknown","791552","2026-02-05 21:43"
"System.Web.WebPages.Deployment.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Web.WebPages.Deployment.dll","client","unknown","39424","2026-02-05 21:43"
"System.Web.WebPages.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Web.WebPages.dll","client","unknown","196608","2026-02-05 21:43"
"System.Web.WebPages.Razor.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Web.WebPages.Razor.dll","client","unknown","38400","2026-02-05 21:43"
"System.Windows.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Windows.dll","client","unknown","11776","2026-02-05 21:43"
"System.Windows.Forms.DataVisualization.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Windows.Forms.DataVisualization.dll","client","unknown","145920","2026-02-05 21:43"
"System.Windows.Forms.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Windows.Forms.dll","client","unknown","2899968","2026-02-05 21:43"
"System.Workflow.Activities.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Workflow.Activities.dll","client","unknown","11776","2026-02-05 21:43"
"System.Workflow.ComponentModel.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Workflow.ComponentModel.dll","client","unknown","11776","2026-02-05 21:43"
"System.Workflow.Runtime.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Workflow.Runtime.dll","client","unknown","11776","2026-02-05 21:43"
"System.Xaml.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Xaml.dll","client","unknown","188928","2026-02-05 21:43"
"System.Xml.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Xml.dll","client","unknown","3174400","2026-02-05 21:43"
"System.Xml.Linq.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Xml.Linq.dll","client","unknown","137216","2026-02-05 21:43"
"System.Xml.Serialization.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\System.Xml.Serialization.dll","client","unknown","11776","2026-02-05 21:43"
"WebMatrix.Data.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\WebMatrix.Data.dll","client","unknown","17920","2026-02-05 21:43"
"WindowsBase.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\WindowsBase.dll","client","unknown","161792","2026-02-05 21:43"
"Microsoft.Win32.Primitives.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\Microsoft.Win32.Primitives.dll","client","unknown","4608","2026-02-05 21:43"
"Microsoft.Win32.Registry.AccessControl.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\Microsoft.Win32.Registry.AccessControl.dll","client","unknown","5120","2026-02-05 21:43"
"Microsoft.Win32.Registry.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\Microsoft.Win32.Registry.dll","client","unknown","5120","2026-02-05 21:43"
"netstandard.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\netstandard.dll","client","unknown","89600","2026-02-05 21:43"
"System.AppContext.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.AppContext.dll","client","unknown","4608","2026-02-05 21:43"
"System.Collections.Concurrent.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Collections.Concurrent.dll","client","unknown","5120","2026-02-05 21:43"
"System.Collections.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Collections.dll","client","unknown","5120","2026-02-05 21:43"
"System.Collections.NonGeneric.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Collections.NonGeneric.dll","client","unknown","5120","2026-02-05 21:43"
"System.Collections.Specialized.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Collections.Specialized.dll","client","unknown","5120","2026-02-05 21:43"
"System.ComponentModel.Annotations.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.ComponentModel.Annotations.dll","client","unknown","6144","2026-02-05 21:43"
"System.ComponentModel.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.ComponentModel.dll","client","unknown","4608","2026-02-05 21:43"
"System.ComponentModel.EventBasedAsync.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.ComponentModel.EventBasedAsync.dll","client","unknown","5120","2026-02-05 21:43"
"System.ComponentModel.Primitives.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.ComponentModel.Primitives.dll","client","unknown","5120","2026-02-05 21:43"
"System.ComponentModel.TypeConverter.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.ComponentModel.TypeConverter.dll","client","unknown","6656","2026-02-05 21:43"
"System.Console.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Console.dll","client","unknown","4096","2026-02-05 21:43"
"System.Data.Common.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Data.Common.dll","client","unknown","9728","2026-02-05 21:43"
"System.Data.SqlClient.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Data.SqlClient.dll","client","unknown","6144","2026-02-05 21:43"
"System.Diagnostics.Contracts.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Diagnostics.Contracts.dll","client","unknown","5120","2026-02-05 21:43"
"System.Diagnostics.Debug.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Diagnostics.Debug.dll","client","unknown","4608","2026-02-05 21:43"
"System.Diagnostics.FileVersionInfo.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Diagnostics.FileVersionInfo.dll","client","unknown","4608","2026-02-05 21:43"
"System.Diagnostics.Process.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Diagnostics.Process.dll","client","unknown","5120","2026-02-05 21:43"
"System.Diagnostics.StackTrace.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Diagnostics.StackTrace.dll","client","unknown","5120","2026-02-05 21:43"
"System.Diagnostics.TextWriterTraceListener.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Diagnostics.TextWriterTraceListener.dll","client","unknown","4608","2026-02-05 21:43"
"System.Diagnostics.Tools.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Diagnostics.Tools.dll","client","unknown","4608","2026-02-05 21:43"
"System.Diagnostics.TraceEvent.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Diagnostics.TraceEvent.dll","client","unknown","4608","2026-02-05 21:43"
"System.Diagnostics.TraceSource.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Diagnostics.TraceSource.dll","client","unknown","5120","2026-02-05 21:43"
"System.Diagnostics.Tracing.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Diagnostics.Tracing.dll","client","unknown","5120","2026-02-05 21:43"
"System.Drawing.Primitives.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Drawing.Primitives.dll","client","unknown","4608","2026-02-05 21:43"
"System.Dynamic.Runtime.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Dynamic.Runtime.dll","client","unknown","5632","2026-02-05 21:43"
"System.Globalization.Calendars.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Globalization.Calendars.dll","client","unknown","5120","2026-02-05 21:43"
"System.Globalization.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Globalization.dll","client","unknown","5120","2026-02-05 21:43"
"System.Globalization.Extensions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Globalization.Extensions.dll","client","unknown","4608","2026-02-05 21:43"
"System.IO.Compression.ZipFile.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.IO.Compression.ZipFile.dll","client","unknown","4608","2026-02-05 21:43"
"System.IO.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.IO.dll","client","unknown","4608","2026-02-05 21:43"
"System.IO.FileSystem.AccessControl.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.IO.FileSystem.AccessControl.dll","client","unknown","5632","2026-02-05 21:43"
"System.IO.FileSystem.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.IO.FileSystem.dll","client","unknown","4608","2026-02-05 21:43"
"System.IO.FileSystem.DriveInfo.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.IO.FileSystem.DriveInfo.dll","client","unknown","4608","2026-02-05 21:43"
"System.IO.FileSystem.Primitives.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.IO.FileSystem.Primitives.dll","client","unknown","4608","2026-02-05 21:43"
"System.IO.FileSystem.Watcher.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.IO.FileSystem.Watcher.dll","client","unknown","4608","2026-02-05 21:43"
"System.IO.IsolatedStorage.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.IO.IsolatedStorage.dll","client","unknown","4608","2026-02-05 21:43"
"System.IO.MemoryMappedFiles.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.IO.MemoryMappedFiles.dll","client","unknown","4608","2026-02-05 21:43"
"System.IO.Pipes.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.IO.Pipes.dll","client","unknown","4096","2026-02-05 21:43"
"System.IO.UnmanagedMemoryStream.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.IO.UnmanagedMemoryStream.dll","client","unknown","4608","2026-02-05 21:43"
"System.Linq.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Linq.dll","client","unknown","4096","2026-02-05 21:43"
"System.Linq.Expressions.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Linq.Expressions.dll","client","unknown","6656","2026-02-05 21:43"
"System.Linq.Parallel.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Linq.Parallel.dll","client","unknown","4608","2026-02-05 21:43"
"System.Linq.Queryable.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Linq.Queryable.dll","client","unknown","4608","2026-02-05 21:43"
"System.Net.AuthenticationManager.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.AuthenticationManager.dll","client","unknown","4608","2026-02-05 21:43"
"System.Net.Cache.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.Cache.dll","client","unknown","4608","2026-02-05 21:43"
"System.Net.Http.Rtc.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.Http.Rtc.dll","client","unknown","4608","2026-02-05 21:43"
"System.Net.HttpListener.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.HttpListener.dll","client","unknown","4608","2026-02-05 21:43"
"System.Net.Mail.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.Mail.dll","client","unknown","4608","2026-02-05 21:43"
"System.Net.NameResolution.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.NameResolution.dll","client","unknown","4608","2026-02-05 21:43"
"System.Net.NetworkInformation.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.NetworkInformation.dll","client","unknown","5632","2026-02-05 21:43"
"System.Net.Ping.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.Ping.dll","client","unknown","4096","2026-02-05 21:43"
"System.Net.Primitives.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.Primitives.dll","client","unknown","5632","2026-02-05 21:43"
"System.Net.Requests.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.Requests.dll","client","unknown","5120","2026-02-05 21:43"
"System.Net.Security.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.Security.dll","client","unknown","5120","2026-02-05 21:43"
"System.Net.ServicePoint.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.ServicePoint.dll","client","unknown","4608","2026-02-05 21:43"
"System.Net.Sockets.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.Sockets.dll","client","unknown","5120","2026-02-05 21:43"
"System.Net.Utilities.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.Utilities.dll","client","unknown","4608","2026-02-05 21:43"
"System.Net.WebHeaderCollection.dll","C:\Program Files (x86)\Steam\steamapps\common\Mount & Blade II Bannerlord\bin\Win64_Shipping_Client\mono\lib\mono\4.5\Facades\System.Net.WebHeaderCollection.dll","client","unknown","4608","2026-02-05 21:43"
